source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Is this the Judge that put Paul Manafort in SOLITARY CONFINEMENT something that not even mobster Al Capone had to endure? How did she treat Crooked Hillary Clinton? Just asking! https://t.co/Fe7XkepJNN,2/12/2020 1:47,23508,67793,FALSE,1.22741E+18
Twitter for iPhone,RT @JakeBGibson: The DOJ is changing its sentencing recommendation for Roger Stone according to a Senior DOJ official. “The Department fi…,2/12/2020 1:40,13071,0,TRUE,1.22741E+18
Twitter for iPhone,All starting to unravel with the ridiculous 9 year sentence recommendation! https://t.co/6baxv3Lvuk,2/12/2020 1:40,16334,56713,FALSE,1.22741E+18
Twitter for iPhone,RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT!,2/11/2020 18:22,44683,0,TRUE,1.2273E+18
Twitter for iPhone,RT @realDonaldTrump: DRAIN THE SWAMP!,2/11/2020 18:22,40921,0,TRUE,1.2273E+18
Twitter for iPhone,RT @Jim_Jordan: President Trump’s budget sets the right priorities:-Funds the wall-Supports our military-Cuts wasteful foreign aid-Ena…,2/11/2020 18:18,23393,0,TRUE,1.2273E+18
Twitter for iPhone,RT @realDonaldTrump: 95% Approval Rating in the Republican Party a Record! 53% overall (plus add 9 points?). Corrupt Democrat politicians…,2/11/2020 18:16,30969,0,TRUE,1.2273E+18
Twitter for iPhone,RT @realDonaldTrump: Wall Street Journal Editorial: “She (Crazy Nancy) aimed at Trump and hit Uncle Joe.”,2/11/2020 18:15,23857,0,TRUE,1.2273E+18
Twitter for iPhone,RT @realDonaldTrump: “A lot of people feel defeated...Trump always wins. It seems like nothing can stop him.” Danny Villazon  @nytimes @Dan…,2/11/2020 18:15,25741,0,TRUE,1.2273E+18
Twitter for iPhone,RT @realDonaldTrump: THANK YOU NEW HAMPSHIRE! https://t.co/dvZq0UPjHI,2/11/2020 18:14,20422,0,TRUE,1.22729E+18
Twitter for iPhone,RT @realDonaldTrump: TOUGH GUYS FOR TRUMP! https://t.co/DbjZjGzLWU,2/11/2020 18:14,60152,0,TRUE,1.22729E+18
Twitter for iPhone,RT @realDonaldTrump: BEST USA ECONOMY IN HISTORY!,2/11/2020 18:12,34078,0,TRUE,1.22729E+18
Twitter for iPhone,When Jerome Powell started his testimony today the Dow was up 125 &amp; heading higher. As he spoke it drifted steadily downward as usual and is now at -15. Germany &amp; other countries get paid to borrow money. We are more prime but Fed Rate is too high Dollar tough on exports.,2/11/2020 16:39,17481,73933,FALSE,1.22727E+18
Twitter for iPhone,Mini Mike is a short ball (very) hitter. Tiny club head speed. KEEP AMERICA GREAT! https://t.co/5DUj16jtZf,2/11/2020 16:02,16430,80276,FALSE,1.22726E+18
Twitter for iPhone,New Stock Market RECORD. Congratulations spend your money wisely. KEEP AMERICA GREAT!!!!!,2/11/2020 15:49,22538,121782,FALSE,1.22726E+18
Twitter for iPhone,Great being in New Hampshire last night. I would say that was the biggest political Rally in New Hampshire history. Incredible evening!,2/11/2020 13:43,17819,91811,FALSE,1.22723E+18
Twitter for iPhone,WOW BLOOMBERG IS A TOTAL RACIST! https://t.co/2QLhxUxs1J,2/11/2020 13:40,2872,7428,FALSE,1.22723E+18
Twitter for iPhone,BEST USA ECONOMY IN HISTORY!,2/11/2020 13:35,34078,197959,FALSE,1.22722E+18
Twitter for iPhone,This is a horrible and very unfair situation. The real crimes were on the other side as nothing happens to them. Cannot allow this miscarriage of justice! https://t.co/rHPfYX6Vbv,2/11/2020 6:48,27726,97452,FALSE,1.22712E+18
Twitter for iPhone,RT @ChuckRossDC: Prosecutors disregard gov't witness Randy Credico's plea for no jail time for Stone on the grounds that he didn't take Sto…,2/11/2020 6:37,6296,0,TRUE,1.22712E+18
Twitter for iPhone,RT @ChuckRossDC: A *9 year* prison recommendation for non-violent crimes committed by a 67-year-old man. https://t.co/9w7IUa2f09,2/11/2020 6:35,8543,0,TRUE,1.22712E+18
Twitter for iPhone,Just returned to White House from Dover. Very sad! https://t.co/0Ld0gzXdLe,2/11/2020 6:32,14657,63109,FALSE,1.22712E+18
Twitter for iPhone,Nice conflict. Brown dropped out of presidential race FAST. Polled at ZERO! https://t.co/AwyxoJ8IKI,2/11/2020 6:21,9720,38393,FALSE,1.22712E+18
Twitter for iPhone,RT @paulsperry_: BREAKING: Like the Steele Dossier the 'Black Ledger' Pushed by anti-Trump Ukraine Operatives Was a 'Fabrication'“The [b…,2/11/2020 6:18,8878,0,TRUE,1.22711E+18
Twitter for iPhone,"RT @paulsperry_: If we ever find out that there was a group of people within the government that were working together to craft something…,02-11-2020 06:18:10,8487,0,true,1227114586324832261",,,,,
Twitter for iPhone,RT @paulsperry_: BREAKING: FBI Director Wray is initiating FISA-reform training but only at FBI field offices -- even though the illegal FI…,2/11/2020 6:17,9602,0,TRUE,1.22711E+18
Twitter for iPhone,RT @paulsperry_: BREAKING: Dana Boente was the hi-ranking DOJ official held over from the Obama admin who signed off on the now-invalid 3rd…,2/11/2020 6:17,10172,0,TRUE,1.22711E+18
Twitter for iPhone,RT @paulsperry_: BREAKING:Gabriel Sanz-Rexach is Obama official who was the FISA gatekeeper at DOJ in 2016 when the illegal warrant to spy…,2/11/2020 6:16,12286,0,TRUE,1.22711E+18
Twitter for iPhone,RT @josepheschmitz: President Trump should sue Rep. Adam Schiff and his co-conspirators including the so-called whistleblower and the in…,2/11/2020 6:16,7923,0,TRUE,1.22711E+18
Twitter for iPhone,RT @paulsperry_: BREAKING: How ‘Whistleblower’ Doomed Impeachment Case From Starthttps://t.co/K1o9bxiKXA,2/11/2020 6:14,6413,0,TRUE,1.22711E+18
Twitter for iPhone,Disgraceful! https://t.co/nNXEjJuVyw,2/11/2020 5:57,13232,53727,FALSE,1.22711E+18
Twitter for iPhone,Should never happen to another President! https://t.co/Y2X6yopeU7,2/11/2020 5:55,12911,46372,FALSE,1.22711E+18
Twitter for iPhone,"RT @JudicialWatch: BREAKING: @TomFitton made the following statement regarding the Senate’s vote to acquit @realDonaldTrump: Congratulatio…,02-11-2020 05:52:28,5055,0,true,1227108116808052736",,,,,
Twitter for iPhone,RT @TomFitton: VINDICATION: @RealDonaldTrump INNOCENT And Should Demand Justice for Coup Attack--from Schiff to Obama; @JudicialWatch Study…,2/11/2020 5:51,6709,0,TRUE,1.22711E+18
Twitter for iPhone,TOUGH GUYS FOR TRUMP! https://t.co/DbjZjGzLWU,2/11/2020 1:22,60152,250504,FALSE,1.22704E+18
Twitter for iPhone,THANK YOU NEW HAMPSHIRE! https://t.co/dvZq0UPjHI,2/11/2020 1:21,20422,83775,FALSE,1.22704E+18
Twitter for iPhone,“A lot of people feel defeated...Trump always wins. It seems like nothing can stop him.” Danny Villazon  @nytimes @DanaPerino @FoxNews  But isn’t that what you want from your President?,2/10/2020 20:24,25741,121306,FALSE,1.22697E+18
Twitter for iPhone,Wall Street Journal Editorial: “She (Crazy Nancy) aimed at Trump and hit Uncle Joe.”,2/10/2020 19:59,23857,106321,FALSE,1.22696E+18
Twitter for iPhone,RT @jonkarl: Cold rain snow and lots of Trump supporters.  Despite the miserable weather there are already more people lining up outside…,2/10/2020 16:34,13226,0,TRUE,1.22691E+18
Twitter for iPhone,RT @realDonaldTrump: It’s all turning and fast! MVP Heckler.,2/10/2020 14:34,32549,0,TRUE,1.22688E+18
Twitter for iPhone,RT @BrandonBeckham_: @realDonaldTrump @mirandadevine 🇺🇸KEEP AMERICA GREATIn just 3 years President @realDonaldTrump has accomplished Grea…,2/10/2020 14:31,9002,0,TRUE,1.22688E+18
Twitter for iPhone,RT @SexCounseling: @realDonaldTrump @mirandadevine The people are happy with President Trump and they see how poorly he is being treated.,2/10/2020 14:31,6142,0,TRUE,1.22688E+18
Twitter for iPhone,Meeting with U.S. Governors in a short while. All States are doing well. “Thank you Mr. President.”,2/10/2020 14:28,16507,101109,FALSE,1.22688E+18
Twitter for iPhone,Thank you to @mirandadevine of the New York Post for your interesting (and correct) column today. “Trump has gained 20 points since Impeachment began in October. He gets 67% on economy. Nonwhite approval of Trump is also at a high: 28% up 10 points in a year. Nice one Nancy.”,2/10/2020 14:25,16994,71620,FALSE,1.22687E+18
Twitter for iPhone,Hope the Fake News which never discusses it is talking about the big crowds forming for my New Hampshire Rally tonight. They won’t!,2/10/2020 13:14,25687,127031,FALSE,1.22686E+18
Twitter for iPhone,Because of how badly they did with the Impeachment Hoax AOC will primary Cryin’ Chuck Schumer and win and Jerry Nadler has a good chance of losing to his far left primary opponent! It is all getting quite interesting. Pelosi will lose the House AGAIN! My poll numbers great.,2/10/2020 12:37,27038,126054,FALSE,1.22685E+18
Twitter for iPhone,95% Approval Rating in the Republican Party a Record! 53% overall (plus add 9 points?). Corrupt Democrat politicians have brought me to highest polling numbers ever with the Impeachment Hoax. Thank you Nancy!,2/10/2020 11:47,30969,151219,FALSE,1.22684E+18
Twitter for iPhone,Will be in Manchester New Hampshire tonight for a big Rally. Want to shake up the Dems a little bit - they have a really boring deal going on. Still waiting for the Iowa results votes were fried. Big crowds in Manchester!,2/10/2020 11:28,21447,93774,FALSE,1.22683E+18
Twitter for iPhone,RT @Scavino45: It would be soooooo terrible if this video hits 10000000 views as Nancy doesn’t want Americans to see how disgraceful she…,2/10/2020 11:15,44343,0,TRUE,1.22683E+18
Twitter for iPhone,MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT!,2/9/2020 19:56,44683,226806,FALSE,1.2266E+18
Twitter for iPhone,DRAIN THE SWAMP!,2/9/2020 19:54,40921,192547,FALSE,1.2266E+18
Twitter for iPhone,....This is the biggest political crime in American History by far. SIMPLY PUT THE PARTY IN POWER ILLEGALLY SPIED ON MY CAMPAIGN BOTH BEFORE AND AFTER THE ELECTION IN ORDER TO CHANGE OR NULLIFY THE RESULTS OF THE ELECTION. IT CONTINUED ON WITH THE IMPEACHMENT HOAX. Terrible!,2/9/2020 19:52,34411,109349,FALSE,1.22659E+18
Twitter for iPhone,FBI Director Christopher Wray just admitted that the FISA Warrants and Survailence of my campaign were illegal. So was the Fake Dossier. THEREFORE THE WHOLE SCAM INVESTIGATION THE MUELLER REPORT AND EVERYTHING ELSE FOR THREE YEARS WAS A FIXED HOAX. WHO PAYS THE PRICE?....,2/9/2020 19:52,57028,190369,FALSE,1.22659E+18
Twitter for iPhone,So good to see that Republicans will be winning the Great State of Alabama Senate Seat back now that lightweight Senator @DougJones cast a partisan vote for the Impeachment Hoax. Thought his boss Cryin’ Chuck would have forced him to vote against the Hoax. A Do Nothing Stiff!,2/9/2020 19:38,17684,72944,FALSE,1.22659E+18
Twitter for iPhone,.@LarrySabato is much better at giving you the answer after everything is finished and the final result is in than he is at telling you what is going to happen because in fact he doesn’t have a clue! https://t.co/MDqczWxl8C,2/9/2020 19:20,9850,39157,FALSE,1.22659E+18
Twitter for iPhone,Sabato got it all wrong last time never came close to understanding the Trump Voter. Actually it’s simple MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT! https://t.co/fnzZATqHXz,2/9/2020 19:09,12735,52946,FALSE,1.22658E+18
Twitter for iPhone,It’s all turning and fast! MVP Heckler. https://t.co/PiA0ANmjYP,2/9/2020 17:52,32549,108178,FALSE,1.22656E+18
Twitter for iPhone,“They (Conservatives) thought the merits of the Impeachment case were weak and therefore his (Romney’s) judgement is questioned.” @MZHemingway @HowardKurtz @FoxNews,2/9/2020 17:48,12229,51284,FALSE,1.22656E+18
Twitter for iPhone,RT @kin2souls: @KimStrassel Anyone that votes to IMPEACH OUR PRESIDENT over an unconstitutional house IMPEACHMENT better start packing thei…,2/9/2020 16:16,9067,0,TRUE,1.22654E+18
Twitter for iPhone,RT @RedPillReport: I don’t know who the heckler is...but he is my hero!  Nadler was rattled! 😂One of the best things to come from the ele…,2/9/2020 16:12,23865,0,TRUE,1.22654E+18
Twitter for iPhone,RT @DanaSchoonover1: @KimStrassel @steph93065 Romney is covering up his part in corruption in Ukraine. This has nothing to do with truth or…,2/9/2020 16:08,9017,0,TRUE,1.22654E+18
Twitter for iPhone,RT @harmks: @KimStrassel https://t.co/S7gwwqWw2K,2/9/2020 16:08,12947,0,TRUE,1.22654E+18
Twitter for iPhone,RT @bigleaguepol: @KimStrassel Mitt Romney is tied to Hunter Biden’s Burisma corruption.This is why he’s bent over backwards for the medi…,2/9/2020 16:07,11754,0,TRUE,1.22654E+18
Twitter for iPhone,RT @bigleaguepol: @KimStrassel Mitt Romney has stabbed Trump in the back and will join Democrats in their shameful attempt to overturn an e…,2/9/2020 16:07,10857,0,TRUE,1.22654E+18
Twitter for iPhone,They are really mad at Senator Joe Munchkin in West Virginia. He couldn’t understand the Transcripts. Romney could but didn’t want to!,2/9/2020 16:04,18305,82272,FALSE,1.22654E+18
Twitter for iPhone,RT @DonaldJTrumpJr: This is what Nancy Pelosi ripped up. A truly shameful move even for her. https://t.co/I7mNMZn4sj,2/9/2020 16:01,25267,0,TRUE,1.22654E+18
Twitter for iPhone,"RT @TrumpWarRoom: The real problem is the Democrats and Nancy are so blinded by hate hatred of Donald Trump that they can’t even functio…,02-09-2020 15:59:26,13552,0,true,1226536092121419777",,,,,
Twitter for iPhone,RT @TeamTrump: Senior Advisor @IvankaTrump highlights how President @realDonaldTrump’s policies are lifting the lives of everyday Americans…,2/9/2020 15:59,9569,0,TRUE,1.22654E+18
Twitter for iPhone,Romney hurt some very good Republican Senators and he was wrong about the Impeachment Hoax. No clue! https://t.co/J6rtaZYYxD,2/9/2020 15:58,11821,43588,FALSE,1.22654E+18
Twitter for iPhone,Yes!!!!! https://t.co/9ERa0atGOX,2/9/2020 15:51,15220,54288,FALSE,1.22653E+18
Twitter for iPhone,RT @WhiteHouse: The sham impeachment attempt concocted by Democrats ended in the full vindication and exoneration of President @realDonaldT…,2/9/2020 15:50,7802,0,TRUE,1.22653E+18
Twitter for iPhone,RT @henryrodgersdc: McConnell Rips Democrats Over Iowa Caucus Mishap — 'Can't Even Count Votes' https://t.co/XB11sKAVio,2/9/2020 15:50,6063,0,TRUE,1.22653E+18
Twitter for iPhone,RT @MelissaAFrancis: Nancy Pelosi ripped the tribute to this family to shreds. https://t.co/28MJRsRWMp,2/9/2020 15:49,10526,0,TRUE,1.22653E+18
Twitter for iPhone,RT @henryrodgersdc: 👀,2/9/2020 15:47,6182,0,TRUE,1.22653E+18
Twitter for iPhone,RT @henryrodgersdc: Pence (@VP) blasted Pelosi's behavior during Trump's State Of The Union in a sit-down interview with me today. “Not jus…,2/9/2020 15:46,7848,0,TRUE,1.22653E+18
Twitter for iPhone,RT @brithume: Standing ovation for Trump as he’s introduced at the National Prayer Breakfast. Even Nancy Pelosi stands and applauds. Trump…,2/9/2020 15:46,10824,0,TRUE,1.22653E+18
